-6.000000000000000000e+00
-5.737373737373737015e+00
-5.474747474747474918e+00
-5.212121212121211933e+00
-4.949494949494949836e+00
-4.686868686868686851e+00
-4.424242424242423866e+00
-4.161616161616160880e+00
-3.898989898989898784e+00
-3.636363636363636243e+00
-3.373737373737373701e+00
-3.111111111111110716e+00
-2.848484848484848175e+00
-2.585858585858585634e+00
-2.323232323232322649e+00
-2.060606060606060108e+00
-1.797979797979797567e+00
-1.535353535353534582e+00
-1.272727272727272485e+00
-1.010101010101009500e+00
-7.474747474747474030e-01
-4.848484848484844179e-01
-2.222222222222214327e-01
4.040404040404066421e-02
3.030303030303036493e-01
5.656565656565666345e-01
8.282828282828287314e-01
1.090909090909091717e+00
1.353535353535354702e+00
1.616161616161616799e+00
1.878787878787879784e+00
2.141414141414141881e+00
2.404040404040404866e+00
2.666666666666667851e+00
2.929292929292930836e+00
3.191919191919192045e+00
3.454545454545455030e+00
3.717171717171718015e+00
3.979797979797981000e+00
4.242424242424243985e+00
4.505050505050505194e+00
4.767676767676768179e+00
5.030303030303031164e+00
5.292929292929294149e+00
5.555555555555557135e+00
5.818181818181820120e+00
6.080808080808081328e+00
6.343434343434344314e+00
6.606060606060607299e+00
6.868686868686870284e+00
7.131313131313133269e+00
7.393939393939394478e+00
7.656565656565657463e+00
7.919191919191920448e+00
8.181818181818183433e+00
8.444444444444446418e+00
8.707070707070709403e+00
8.969696969696970612e+00
9.232323232323233597e+00
9.494949494949496582e+00
9.757575757575759567e+00
1.002020202020202078e+01
1.028282828282828376e+01
1.054545454545454675e+01
1.080808080808080973e+01
1.107070707070707272e+01
1.133333333333333570e+01
1.159595959595959869e+01
1.185858585858586167e+01
1.212121212121212466e+01
1.238383838383838409e+01
1.264646464646464707e+01
1.290909090909091006e+01
1.317171717171717304e+01
1.343434343434343603e+01
1.369696969696969902e+01
1.395959595959596200e+01
1.422222222222222499e+01
1.448484848484848797e+01
1.474747474747475096e+01
1.501010101010101039e+01
1.527272727272727337e+01
1.553535353535353636e+01
1.579797979797979934e+01
1.606060606060606233e+01
1.632323232323232531e+01
1.658585858585858830e+01
1.684848484848485128e+01
1.711111111111111427e+01
1.737373737373737725e+01
1.763636363636364024e+01
1.789898989898989967e+01
1.816161616161616266e+01
1.842424242424242564e+01
1.868686868686868863e+01
1.894949494949495161e+01
1.921212121212121460e+01
1.947474747474747758e+01
1.973737373737374057e+01
2.000000000000000000e+01
